Block 8640 (size 294)
+------+-------------------------------+-------------------------------+------------+------------+-------------------------------+
|      | handle                        | display_name                  |   fs_count |   fg_count | description                   |
| 5649 | masasky.bsky.social       | masa                              |         28 |          8 | モブですいません。                       |
| 4694 | tetsuya-k.bsky.social     | tetsuya-k                         |         25 |         16 |                                          |
| 6069 | shiki.bsky.social         | のーちゃん                        |         34 |         16 | 🇯🇵中央集権sns @nc163GitH                 |
| 6097 | ny-d.bsky.social          | 或 望                             |         27 |          6 | 二十をとっくに超した腐女の雑多垢         |
| 5397 | 839.bsky.social           | 839                               |         25 |          6 | 個人の感想です。Go/k8s/GCPあた           |
| 5396 | burningsan.bsky.social    | バーニング                        |         26 |          4 | 90年生まれ。うどん県。                   |
| 7532 | parndeedlit.bsky.social   | ロードス                          |         27 |          4 |                                          |
| 7529 | chikahitujiya.bsky.social | 羊谷知嘉 Chika Hitujiya           |         28 |          3 | ゲーム批評を追求していますhttps:/        |
| 4903 | y39.bsky.social           | り野                              |         25 |          3 | 北にいたい                               |
| 5645 | nyctea.bsky.social        | おきたて                          |         33 |         25 |                                          |
| 5062 | raptor.bsky.social        | Raptor                            |         24 |          6 | Bitcoin Maximalist                       |
| 5406 | graben.bsky.social        |                                   |         21 |          5 |                                          |
| 5206 | senooken.bsky.social      |                                   |         27 |         23 | 動作確認用で登録しました。               |
| 4408 | shiwork.bsky.social       | shiwork                           |         21 |          4 |                                          |
| 5043 | saitolume.com             | saitolume                         |         23 |          4 | さいと                                   |
| 7059 | itaku.bsky.social         | いたく🇯🇵                          |         22 |          5 | Twitter: itaku_ingre                     |
| 7180 | kikyo.bsky.social         | ききょ☣️☑︎                          |         24 |          3 | 楽しく過ごしたいOnly Japanes             |
| 4212 | kanna.bsky.social         | kanna                             |         23 |          3 | Bitcoiner. LN Wallet                     |
| 5863 | jousi.bsky.social         | セブン上司                        |         25 |          3 | ここが新天地ってやつですか               |
| 7375 | bluetkyocean.bsky.social  | Ryo                               |         29 |         11 | T0ky0/2x                                 |
| 4332 | endo.bsky.social          |                                   |         23 |          7 |                                          |
| 5193 | mikotohime.bsky.social    | みこと🐸                          |         26 |          6 | みことさんだよ                           |
| 5071 | ryuya1123.bsky.social     | ryuya                             |         21 |          3 |                                          |
| 4721 | h2ocr3.bsky.social        | 🌸                                |         28 |          3 | 🍓LINE Sticker▷ https                    |
| 6202 | shuri.bsky.social         | Shuri                             |         21 |          3 | 競走馬のシュリのファンです               |
| 5668 | dsukes.bsky.social        | すけ                              |         22 |          8 |                                          |
| 7400 | 22id22.bsky.social        | 白菜おにぎり                      |         26 |          4 | こっちでも生きる、ヲタク、とうらぶ、きめ |
| 6757 | yamk.bsky.social          | yamk                              |         39 |         13 | Network Engineer                         |
| 7415 | amusa.bsky.social         | あむさ@新人Vtuber                 |         32 |          8 | お腹にバケモノを封印されて余命幾許だけど |
| 4966 | lenoreghbot.bsky.social   | けりこ                            |         27 |          5 | Twitterがしんじゃう…..                   |
| 7191 | kanuma.bsky.social        | A.Kanuma                          |         31 |          8 | Twitterの重篤化に伴い、乗り換え検        |
| 7436 | versio2346de.bsky.social  |                                   |         23 |          9 |                                          |
| 5003 | yuzuriha.bsky.social      | ゆずりは                          |         26 |          4 | とりあえず作った垢                       |
| 5267 | tokyoondrusek.bsky.social | 椎名マオ                          |         37 |         12 | ヤクルト/菊地吏玖/スタトレ/ドラクエ/     |
| 6096 | sylphia.bsky.social       | Sylphia⛩️しるしる                  |         28 |         11 | Revo (Sound Horizon                      |
| 6055 | myaguchi.bsky.social      | やぐち                            |         33 |         15 | ゆるっと                                 |
| 7136 | ja7yaa.bsky.social        | 東北大学アマチュア無線部 JA7YAA   |         35 |         10 | アマチュア無線📡に加え、📟電子工作📺等の |
| 6716 | kichi.bsky.social         | kichi_robo                        |         27 |         14 | ||÷)                                     |
| 7425 | bamboopony.bsky.social    | 🆃🅰🅺🅴🅾 𓃠                           |         31 |          8 | ネコ好きネコアレルギーな、ただのおっさん |
| 5252 | horibemasa.bsky.social    | Masahiro Horibe                   |         23 |          5 | 堀部正拓　1980年生まれ。広島市に住ん     |
| 7159 | flying.jp                 | flying                            |         35 |         17 | ┗(^o^ )┓三ドコドコドコ三 ┗(^             |
